instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day,month_name,day_name,is_weekend,is_peak_hour,season_label,weather_label,demand_category
2068,2011-04-01,2,0,4,0,0,5,1,3,0.26,0.2576,1.0,0.1642,0,6,6,1,April,Friday,0,0,Summer,Light_Rain,Low
2069,2011-04-01,2,0,4,1,0,5,1,3,0.26,0.2576,1.0,0.1642,0,4,4,1,April,Friday,0,0,Summer,Light_Rain,Low
2070,2011-04-01,2,0,4,2,0,5,1,3,0.26,0.2576,0.93,0.194,0,7,7,1,April,Friday,0,0,Summer,Light_Rain,Low
2071,2011-04-01,2,0,4,3,0,5,1,2,0.24,0.2273,0.93,0.2537,0,4,4,1,April,Friday,0,0,Summer,Mist,Low
2072,2011-04-01,2,0,4,4,0,5,1,2,0.24,0.2273,0.93,0.2537,0,3,3,1,April,Friday,0,0,Summer,Mist,Low
2073,2011-04-01,2,0,4,5,0,5,1,3,0.24,0.2273,0.93,0.2239,1,11,12,1,April,Friday,0,0,Summer,Light_Rain,Low
2074,2011-04-01,2,0,4,6,0,5,1,3,0.24,0.2273,0.93,0.2239,2,26,28,1,April,Friday,0,0,Summer,Light_Rain,Low
2075,2011-04-01,2,0,4,7,0,5,1,3,0.24,0.2424,0.93,0.0,4,91,95,1,April,Friday,0,1,Summer,Light_Rain,Medium
2076,2011-04-01,2,0,4,8,0,5,1,2,0.26,0.2424,0.87,0.2537,8,198,206,1,April,Friday,0,1,Summer,Mist,High
2077,2011-04-01,2,0,4,9,0,5,1,1,0.32,0.2879,0.7,0.3582,11,162,173,1,April,Friday,0,1,Summer,Clear,High
2078,2011-04-01,2,0,4,10,0,5,1,1,0.32,0.303,0.66,0.2836,12,63,75,1,April,Friday,0,0,Summer,Clear,Medium
2079,2011-04-01,2,0,4,11,0,5,1,1,0.32,0.2879,0.61,0.3582,17,72,89,1,April,Friday,0,0,Summer,Clear,Medium
2080,2011-04-01,2,0,4,12,0,5,1,1,0.34,0.303,0.53,0.3582,15,80,95,1,April,Friday,0,0,Summer,Clear,Medium
2081,2011-04-01,2,0,4,13,0,5,1,1,0.36,0.3333,0.5,0.3582,18,92,110,1,April,Friday,0,0,Summer,Clear,Medium
2082,2011-04-01,2,0,4,14,0,5,1,2,0.36,0.3333,0.46,0.3582,26,61,87,1,April,Friday,0,0,Summer,Mist,Medium
2083,2011-04-01,2,0,4,15,0,5,1,1,0.34,0.303,0.46,0.4179,30,81,111,1,April,Friday,0,0,Summer,Clear,Medium
2084,2011-04-01,2,0,4,16,0,5,1,1,0.34,0.303,0.46,0.4179,42,125,167,1,April,Friday,0,0,Summer,Clear,High
2085,2011-04-01,2,0,4,17,0,5,1,1,0.34,0.303,0.46,0.3284,36,245,281,1,April,Friday,0,1,Summer,Clear,High
2086,2011-04-01,2,0,4,18,0,5,1,1,0.34,0.303,0.46,0.3284,36,205,241,1,April,Friday,0,1,Summer,Clear,High
2087,2011-04-01,2,0,4,19,0,5,1,1,0.34,0.303,0.49,0.3284,16,120,136,1,April,Friday,0,1,Summer,Clear,Medium
2088,2011-04-01,2,0,4,20,0,5,1,1,0.32,0.3182,0.53,0.194,2,75,77,1,April,Friday,0,0,Summer,Clear,Medium
2089,2011-04-01,2,0,4,21,0,5,1,1,0.32,0.3333,0.53,0.1343,9,84,93,1,April,Friday,0,0,Summer,Clear,Medium
2090,2011-04-01,2,0,4,22,0,5,1,1,0.3,0.303,0.56,0.1642,10,64,74,1,April,Friday,0,0,Summer,Clear,Medium
2091,2011-04-01,2,0,4,23,0,5,1,1,0.3,0.3182,0.61,0.0896,12,41,53,1,April,Friday,0,0,Summer,Clear,Medium
2092,2011-04-02,2,0,4,0,0,6,0,2,0.3,0.3333,0.61,0.0,3,29,32,2,April,Saturday,1,0,Summer,Mist,Low
2093,2011-04-02,2,0,4,1,0,6,0,1,0.26,0.2727,0.65,0.1343,4,28,32,2,April,Saturday,1,0,Summer,Clear,Low
2094,2011-04-02,2,0,4,2,0,6,0,1,0.24,0.2424,0.75,0.1343,1,20,21,2,April,Saturday,1,0,Summer,Clear,Low
2095,2011-04-02,2,0,4,3,0,6,0,1,0.24,0.2424,0.7,0.1642,1,8,9,2,April,Saturday,1,0,Summer,Clear,Low
2096,2011-04-02,2,0,4,4,0,6,0,1,0.24,0.2424,0.7,0.1642,0,5,5,2,April,Saturday,1,0,Summer,Clear,Low
2097,2011-04-02,2,0,4,5,0,6,0,2,0.24,0.2424,0.75,0.1642,1,4,5,2,April,Saturday,1,0,Summer,Mist,Low
2098,2011-04-02,2,0,4,6,0,6,0,1,0.26,0.2727,0.7,0.1045,5,7,12,2,April,Saturday,1,0,Summer,Clear,Low
2099,2011-04-02,2,0,4,7,0,6,0,2,0.26,0.2727,0.7,0.1045,2,16,18,2,April,Saturday,1,1,Summer,Mist,Low
2100,2011-04-02,2,0,4,8,0,6,0,1,0.3,0.3182,0.7,0.1045,10,45,55,2,April,Saturday,1,1,Summer,Clear,Medium
2101,2011-04-02,2,0,4,9,0,6,0,2,0.34,0.3485,0.66,0.1045,22,65,87,2,April,Saturday,1,1,Summer,Mist,Medium
2102,2011-04-02,2,0,4,10,0,6,0,2,0.36,0.3485,0.57,0.1642,41,113,154,2,April,Saturday,1,0,Summer,Mist,High
2103,2011-04-02,2,0,4,11,0,6,0,2,0.4,0.4091,0.47,0.1642,72,126,198,2,April,Saturday,1,0,Summer,Mist,High
2104,2011-04-02,2,0,4,12,0,6,0,3,0.32,0.3333,0.81,0.1343,84,100,184,2,April,Saturday,1,0,Summer,Light_Rain,High
2105,2011-04-02,2,0,4,13,0,6,0,1,0.34,0.3333,0.81,0.1343,56,81,137,2,April,Saturday,1,0,Summer,Clear,Medium
2106,2011-04-02,2,0,4,14,0,6,0,3,0.32,0.303,0.76,0.3284,97,93,190,2,April,Saturday,1,0,Summer,Light_Rain,High
2107,2011-04-02,2,0,4,15,0,6,0,3,0.34,0.303,0.76,0.3881,72,64,136,2,April,Saturday,1,0,Summer,Light_Rain,Medium
2108,2011-04-02,2,0,4,16,0,6,0,1,0.38,0.3939,0.62,0.3284,111,85,196,2,April,Saturday,1,0,Summer,Clear,High
2109,2011-04-02,2,0,4,17,0,6,0,1,0.38,0.3939,0.54,0.3582,89,95,184,2,April,Saturday,1,1,Summer,Clear,High
2110,2011-04-02,2,0,4,18,0,6,0,1,0.38,0.3939,0.54,0.194,69,110,179,2,April,Saturday,1,1,Summer,Clear,High
2111,2011-04-02,2,0,4,19,0,6,0,1,0.36,0.3333,0.53,0.3582,71,77,148,2,April,Saturday,1,1,Summer,Clear,High
2112,2011-04-02,2,0,4,20,0,6,0,1,0.34,0.3182,0.53,0.2836,29,56,85,2,April,Saturday,1,0,Summer,Clear,Medium
2113,2011-04-02,2,0,4,21,0,6,0,1,0.32,0.303,0.61,0.2537,24,53,77,2,April,Saturday,1,0,Summer,Clear,Medium
2114,2011-04-02,2,0,4,22,0,6,0,1,0.32,0.303,0.61,0.2985,14,41,55,2,April,Saturday,1,0,Summer,Clear,Medium
2115,2011-04-02,2,0,4,23,0,6,0,1,0.32,0.3182,0.61,0.1642,20,33,53,2,April,Saturday,1,0,Summer,Clear,Medium
2116,2011-04-03,2,0,4,0,0,0,0,1,0.3,0.2879,0.65,0.194,8,31,39,3,April,Sunday,1,0,Summer,Clear,Low
2117,2011-04-03,2,0,4,1,0,0,0,1,0.3,0.3182,0.61,0.1045,8,26,34,3,April,Sunday,1,0,Summer,Clear,Low
2118,2011-04-03,2,0,4,2,0,0,0,1,0.26,0.2727,0.7,0.1343,5,19,24,3,April,Sunday,1,0,Summer,Clear,Low
2119,2011-04-03,2,0,4,3,0,0,0,1,0.3,0.3333,0.61,0.0,3,8,11,3,April,Sunday,1,0,Summer,Clear,Low
2120,2011-04-03,2,0,4,4,0,0,0,1,0.28,0.303,0.7,0.0896,3,0,3,3,April,Sunday,1,0,Summer,Clear,Low
2121,2011-04-03,2,0,4,5,0,0,0,1,0.28,0.2727,0.65,0.2239,1,4,5,3,April,Sunday,1,0,Summer,Clear,Low
2122,2011-04-03,2,0,4,6,0,0,0,1,0.28,0.2727,0.65,0.194,10,23,33,3,April,Sunday,1,0,Summer,Clear,Low
2123,2011-04-03,2,0,4,7,0,0,0,1,0.32,0.303,0.57,0.2239,13,20,33,3,April,Sunday,1,1,Summer,Clear,Low
2124,2011-04-03,2,0,4,8,0,0,0,1,0.34,0.3333,0.57,0.1642,18,44,62,3,April,Sunday,1,1,Summer,Clear,Medium
2125,2011-04-03,2,0,4,9,0,0,0,1,0.36,0.3182,0.5,0.4925,68,74,142,3,April,Sunday,1,1,Summer,Clear,Medium
2126,2011-04-03,2,0,4,10,0,0,0,1,0.4,0.4091,0.43,0.4179,111,104,215,3,April,Sunday,1,0,Summer,Clear,High
2127,2011-04-03,2,0,4,11,0,0,0,1,0.42,0.4242,0.41,0.2537,139,104,243,3,April,Sunday,1,0,Summer,Clear,High
2128,2011-04-03,2,0,4,12,0,0,0,1,0.44,0.4394,0.38,0.2836,166,147,313,3,April,Sunday,1,0,Summer,Clear,Very_High
2129,2011-04-03,2,0,4,13,0,0,0,1,0.44,0.4394,0.33,0.2985,219,148,367,3,April,Sunday,1,0,Summer,Clear,Very_High
2130,2011-04-03,2,0,4,14,0,0,0,1,0.46,0.4545,0.31,0.1343,240,109,349,3,April,Sunday,1,0,Summer,Clear,Very_High
2131,2011-04-03,2,0,4,15,0,0,0,2,0.46,0.4545,0.33,0.0,174,118,292,3,April,Sunday,1,0,Summer,Mist,Very_High
2132,2011-04-03,2,0,4,16,0,0,0,2,0.46,0.4545,0.31,0.194,147,156,303,3,April,Sunday,1,0,Summer,Mist,Very_High
2133,2011-04-03,2,0,4,17,0,0,0,2,0.46,0.4545,0.28,0.1343,148,126,274,3,April,Sunday,1,1,Summer,Mist,High
2134,2011-04-03,2,0,4,18,0,0,0,2,0.46,0.4545,0.31,0.0,71,101,172,3,April,Sunday,1,1,Summer,Mist,High
2135,2011-04-03,2,0,4,19,0,0,0,2,0.42,0.4242,0.44,0.194,51,93,144,3,April,Sunday,1,1,Summer,Mist,High
2136,2011-04-03,2,0,4,20,0,0,0,3,0.42,0.4242,0.41,0.2239,24,55,79,3,April,Sunday,1,0,Summer,Light_Rain,Medium
2137,2011-04-03,2,0,4,21,0,0,0,2,0.42,0.4242,0.44,0.2239,8,37,45,3,April,Sunday,1,0,Summer,Mist,Medium
2138,2011-04-03,2,0,4,22,0,0,0,1,0.4,0.4091,0.43,0.1045,7,29,36,3,April,Sunday,1,0,Summer,Clear,Low
2139,2011-04-03,2,0,4,23,0,0,0,1,0.4,0.4091,0.5,0.0896,9,22,31,3,April,Sunday,1,0,Summer,Clear,Low
2140,2011-04-04,2,0,4,0,0,1,1,1,0.4,0.4091,0.5,0.2239,1,5,6,4,April,Monday,0,0,Summer,Clear,Low
2141,2011-04-04,2,0,4,1,0,1,1,1,0.4,0.4091,0.56,0.3582,7,4,11,4,April,Monday,0,0,Summer,Clear,Low
2142,2011-04-04,2,0,4,2,0,1,1,1,0.38,0.3939,0.66,0.2537,1,1,2,4,April,Monday,0,0,Summer,Clear,Low
2143,2011-04-04,2,0,4,3,0,1,1,1,0.38,0.3939,0.66,0.2836,1,0,1,4,April,Monday,0,0,Summer,Clear,Low
2144,2011-04-04,2,0,4,4,0,1,1,1,0.38,0.3939,0.71,0.2985,1,1,2,4,April,Monday,0,0,Summer,Clear,Low
2145,2011-04-04,2,0,4,5,0,1,1,1,0.4,0.4091,0.62,0.2537,0,7,7,4,April,Monday,0,0,Summer,Clear,Low
2146,2011-04-04,2,0,4,6,0,1,1,1,0.42,0.4242,0.58,0.2836,3,43,46,4,April,Monday,0,0,Summer,Clear,Medium
2147,2011-04-04,2,0,4,7,0,1,1,2,0.44,0.4394,0.54,0.2537,7,150,157,4,April,Monday,0,1,Summer,Mist,High
2148,2011-04-04,2,0,4,8,0,1,1,2,0.46,0.4545,0.55,0.2985,31,308,339,4,April,Monday,0,1,Summer,Mist,Very_High
2149,2011-04-04,2,0,4,9,0,1,1,2,0.5,0.4848,0.51,0.3881,24,134,158,4,April,Monday,0,1,Summer,Mist,High
2150,2011-04-04,2,0,4,10,0,1,1,2,0.54,0.5152,0.45,0.3582,35,55,90,4,April,Monday,0,0,Summer,Mist,Medium
2151,2011-04-04,2,0,4,11,0,1,1,1,0.6,0.6212,0.4,0.3881,58,66,124,4,April,Monday,0,0,Summer,Clear,Medium
2152,2011-04-04,2,0,4,12,0,1,1,1,0.64,0.6212,0.36,0.4627,59,98,157,4,April,Monday,0,0,Summer,Clear,High
2153,2011-04-04,2,0,4,13,0,1,1,1,0.68,0.6364,0.34,0.3284,47,92,139,4,April,Monday,0,0,Summer,Clear,Medium
2154,2011-04-04,2,0,4,14,0,1,1,2,0.74,0.6515,0.27,0.4925,47,76,123,4,April,Monday,0,0,Summer,Mist,Medium
2155,2011-04-04,2,0,4,15,0,1,1,1,0.76,0.6667,0.23,0.5522,47,96,143,4,April,Monday,0,0,Summer,Clear,High
2156,2011-04-04,2,0,4,16,0,1,1,1,0.76,0.6515,0.22,0.5224,59,130,189,4,April,Monday,0,0,Summer,Clear,High
2157,2011-04-04,2,0,4,17,0,1,1,1,0.74,0.6515,0.23,0.6119,83,283,366,4,April,Monday,0,1,Summer,Clear,Very_High
2158,2011-04-04,2,0,4,18,0,1,1,2,0.72,0.6364,0.23,0.4925,78,308,386,4,April,Monday,0,1,Summer,Mist,Very_High
2159,2011-04-04,2,0,4,19,0,1,1,1,0.7,0.6364,0.24,0.4627,51,227,278,4,April,Monday,0,1,Summer,Clear,High
2160,2011-04-04,2,0,4,20,0,1,1,2,0.7,0.6364,0.24,0.5522,40,133,173,4,April,Monday,0,0,Summer,Mist,High
2161,2011-04-04,2,0,4,21,0,1,1,2,0.7,0.6364,0.3,0.4478,19,76,95,4,April,Monday,0,0,Summer,Mist,Medium
2162,2011-04-04,2,0,4,22,0,1,1,2,0.68,0.6364,0.36,0.4627,17,58,75,4,April,Monday,0,0,Summer,Mist,Medium
2163,2011-04-04,2,0,4,23,0,1,1,2,0.64,0.6212,0.47,0.2239,18,30,48,4,April,Monday,0,0,Summer,Mist,Medium
2164,2011-04-05,2,0,4,0,0,2,1,1,0.62,0.6212,0.5,0.1045,10,12,22,5,April,Tuesday,0,0,Summer,Clear,Low
2165,2011-04-05,2,0,4,1,0,2,1,3,0.62,0.6212,0.57,0.4179,10,5,15,5,April,Tuesday,0,0,Summer,Light_Rain,Low
2166,2011-04-05,2,0,4,2,0,2,1,2,0.54,0.5152,0.73,0.3284,0,5,5,5,April,Tuesday,0,0,Summer,Mist,Low
2167,2011-04-05,2,0,4,3,0,2,1,2,0.54,0.5152,0.73,0.3284,1,3,4,5,April,Tuesday,0,0,Summer,Mist,Low
2168,2011-04-05,2,0,4,4,0,2,1,3,0.5,0.4848,0.88,0.4925,0,2,2,5,April,Tuesday,0,0,Summer,Light_Rain,Low
2169,2011-04-05,2,0,4,5,0,2,1,3,0.46,0.4545,0.94,0.2985,0,5,5,5,April,Tuesday,0,0,Summer,Light_Rain,Low
2170,2011-04-05,2,0,4,6,0,2,1,2,0.48,0.4697,0.88,0.3284,2,36,38,5,April,Tuesday,0,0,Summer,Mist,Low
2171,2011-04-05,2,0,4,7,0,2,1,2,0.48,0.4697,0.88,0.3284,10,124,134,5,April,Tuesday,0,1,Summer,Mist,Medium
2172,2011-04-05,2,0,4,8,0,2,1,3,0.38,0.3939,0.87,0.5821,9,148,157,5,April,Tuesday,0,1,Summer,Light_Rain,High
2173,2011-04-05,2,0,4,9,0,2,1,3,0.36,0.3182,0.87,0.4925,2,44,46,5,April,Tuesday,0,1,Summer,Light_Rain,Medium
2174,2011-04-05,2,0,4,10,0,2,1,3,0.34,0.303,0.81,0.3881,3,25,28,5,April,Tuesday,0,0,Summer,Light_Rain,Low
2175,2011-04-05,2,0,4,11,0,2,1,3,0.32,0.2879,0.81,0.4478,1,18,19,5,April,Tuesday,0,0,Summer,Light_Rain,Low
2176,2011-04-05,2,0,4,12,0,2,1,2,0.34,0.303,0.71,0.3881,6,32,38,5,April,Tuesday,0,0,Summer,Mist,Low
2177,2011-04-05,2,0,4,13,0,2,1,2,0.36,0.3333,0.63,0.4179,5,51,56,5,April,Tuesday,0,0,Summer,Mist,Medium
2178,2011-04-05,2,0,4,14,0,2,1,2,0.36,0.3182,0.57,0.4925,9,67,76,5,April,Tuesday,0,0,Summer,Mist,Medium
2179,2011-04-05,2,0,4,15,0,2,1,1,0.4,0.4091,0.46,0.4627,6,62,68,5,April,Tuesday,0,0,Summer,Clear,Medium
2180,2011-04-05,2,0,4,16,0,2,1,1,0.38,0.3939,0.46,0.4179,17,113,130,5,April,Tuesday,0,0,Summer,Clear,Medium
2181,2011-04-05,2,0,4,17,0,2,1,1,0.42,0.4242,0.38,0.4179,27,246,273,5,April,Tuesday,0,1,Summer,Clear,High
2182,2011-04-05,2,0,4,18,0,2,1,1,0.38,0.3939,0.4,0.4925,19,248,267,5,April,Tuesday,0,1,Summer,Clear,High
2183,2011-04-05,2,0,4,19,0,2,1,1,0.36,0.3333,0.43,0.2985,12,148,160,5,April,Tuesday,0,1,Summer,Clear,High
2184,2011-04-05,2,0,4,20,0,2,1,1,0.34,0.3182,0.46,0.2836,4,87,91,5,April,Tuesday,0,0,Summer,Clear,Medium
2185,2011-04-05,2,0,4,21,0,2,1,1,0.34,0.2879,0.46,0.5224,8,81,89,5,April,Tuesday,0,0,Summer,Clear,Medium
2186,2011-04-05,2,0,4,22,0,2,1,1,0.32,0.303,0.49,0.2985,3,43,46,5,April,Tuesday,0,0,Summer,Clear,Medium
2187,2011-04-05,2,0,4,23,0,2,1,1,0.3,0.2879,0.49,0.2836,3,23,26,5,April,Tuesday,0,0,Summer,Clear,Low
2188,2011-04-06,2,0,4,0,0,3,1,1,0.3,0.3182,0.49,0.1045,0,15,15,6,April,Wednesday,0,0,Summer,Clear,Low
2189,2011-04-06,2,0,4,1,0,3,1,1,0.26,0.2727,0.6,0.1343,0,2,2,6,April,Wednesday,0,0,Summer,Clear,Low
2190,2011-04-06,2,0,4,2,0,3,1,1,0.24,0.2424,0.7,0.1343,0,5,5,6,April,Wednesday,0,0,Summer,Clear,Low
2191,2011-04-06,2,0,4,3,0,3,1,1,0.26,0.2727,0.6,0.1343,0,4,4,6,April,Wednesday,0,0,Summer,Clear,Low
2192,2011-04-06,2,0,4,4,0,3,1,1,0.24,0.2424,0.65,0.1343,0,1,1,6,April,Wednesday,0,0,Summer,Clear,Low
2193,2011-04-06,2,0,4,5,0,3,1,1,0.24,0.2576,0.7,0.1045,1,12,13,6,April,Wednesday,0,0,Summer,Clear,Low
2194,2011-04-06,2,0,4,6,0,3,1,1,0.24,0.2576,0.7,0.1045,4,52,56,6,April,Wednesday,0,0,Summer,Clear,Medium
2195,2011-04-06,2,0,4,7,0,3,1,1,0.26,0.2727,0.65,0.1045,3,130,133,6,April,Wednesday,0,1,Summer,Clear,Medium
2196,2011-04-06,2,0,4,8,0,3,1,1,0.32,0.303,0.61,0.2239,17,308,325,6,April,Wednesday,0,1,Summer,Clear,Very_High
2197,2011-04-06,2,0,4,9,0,3,1,1,0.36,0.3333,0.46,0.2537,8,157,165,6,April,Wednesday,0,1,Summer,Clear,High
2198,2011-04-06,2,0,4,10,0,3,1,1,0.4,0.4091,0.37,0.3881,21,48,69,6,April,Wednesday,0,0,Summer,Clear,Medium
2199,2011-04-06,2,0,4,11,0,3,1,1,0.42,0.4242,0.38,0.3881,23,70,93,6,April,Wednesday,0,0,Summer,Clear,Medium
2200,2011-04-06,2,0,4,12,0,3,1,1,0.44,0.4394,0.41,0.2537,22,112,134,6,April,Wednesday,0,0,Summer,Clear,Medium
2201,2011-04-06,2,0,4,13,0,3,1,1,0.46,0.4545,0.38,0.4925,29,83,112,6,April,Wednesday,0,0,Summer,Clear,Medium
2202,2011-04-06,2,0,4,14,0,3,1,1,0.5,0.4848,0.34,0.4179,35,80,115,6,April,Wednesday,0,0,Summer,Clear,Medium
2203,2011-04-06,2,0,4,15,0,3,1,1,0.52,0.5,0.32,0.3284,34,83,117,6,April,Wednesday,0,0,Summer,Clear,Medium
2204,2011-04-06,2,0,4,16,0,3,1,1,0.54,0.5152,0.28,0.4179,27,142,169,6,April,Wednesday,0,0,Summer,Clear,High
2205,2011-04-06,2,0,4,17,0,3,1,1,0.52,0.5,0.32,0.4478,53,303,356,6,April,Wednesday,0,1,Summer,Clear,Very_High
2206,2011-04-06,2,0,4,18,0,3,1,1,0.52,0.5,0.29,0.3582,43,282,325,6,April,Wednesday,0,1,Summer,Clear,Very_High
2207,2011-04-06,2,0,4,19,0,3,1,1,0.5,0.4848,0.31,0.2985,36,196,232,6,April,Wednesday,0,1,Summer,Clear,High
2208,2011-04-06,2,0,4,20,0,3,1,1,0.46,0.4545,0.51,0.2239,15,126,141,6,April,Wednesday,0,0,Summer,Clear,Medium
2209,2011-04-06,2,0,4,21,0,3,1,1,0.46,0.4545,0.41,0.2836,18,84,102,6,April,Wednesday,0,0,Summer,Clear,Medium
2210,2011-04-06,2,0,4,22,0,3,1,1,0.46,0.4545,0.41,0.2836,13,71,84,6,April,Wednesday,0,0,Summer,Clear,Medium
2211,2011-04-06,2,0,4,23,0,3,1,1,0.46,0.4545,0.41,0.2985,11,29,40,6,April,Wednesday,0,0,Summer,Clear,Low
2212,2011-04-07,2,0,4,0,0,4,1,1,0.46,0.4545,0.41,0.2836,5,15,20,7,April,Thursday,0,0,Summer,Clear,Low
2213,2011-04-07,2,0,4,1,0,4,1,1,0.42,0.4242,0.47,0.1343,2,11,13,7,April,Thursday,0,0,Summer,Clear,Low
2214,2011-04-07,2,0,4,2,0,4,1,1,0.42,0.4242,0.54,0.0,0,7,7,7,April,Thursday,0,0,Summer,Clear,Low
2215,2011-04-07,2,0,4,3,0,4,1,1,0.36,0.3485,0.66,0.194,0,3,3,7,April,Thursday,0,0,Summer,Clear,Low
2216,2011-04-07,2,0,4,4,0,4,1,1,0.34,0.3333,0.76,0.194,0,1,1,7,April,Thursday,0,0,Summer,Clear,Low
2217,2011-04-07,2,0,4,5,0,4,1,1,0.34,0.3182,0.76,0.2239,0,6,6,7,April,Thursday,0,0,Summer,Clear,Low
2218,2011-04-07,2,0,4,6,0,4,1,1,0.32,0.303,0.81,0.2537,5,59,64,7,April,Thursday,0,0,Summer,Clear,Medium
2219,2011-04-07,2,0,4,7,0,4,1,2,0.34,0.3333,0.76,0.1642,8,152,160,7,April,Thursday,0,1,Summer,Mist,High
2220,2011-04-07,2,0,4,8,0,4,1,1,0.36,0.3485,0.76,0.194,23,291,314,7,April,Thursday,0,1,Summer,Clear,Very_High
2221,2011-04-07,2,0,4,9,0,4,1,2,0.4,0.4091,0.66,0.1343,15,155,170,7,April,Thursday,0,1,Summer,Mist,High
2222,2011-04-07,2,0,4,10,0,4,1,2,0.42,0.4242,0.67,0.1045,29,66,95,7,April,Thursday,0,0,Summer,Mist,Medium
2223,2011-04-07,2,0,4,11,0,4,1,2,0.46,0.4545,0.55,0.0,36,86,122,7,April,Thursday,0,0,Summer,Mist,Medium
2224,2011-04-07,2,0,4,12,0,4,1,2,0.46,0.4545,0.55,0.0,39,114,153,7,April,Thursday,0,0,Summer,Mist,High
2225,2011-04-07,2,0,4,13,0,4,1,2,0.52,0.5,0.48,0.0896,36,99,135,7,April,Thursday,0,0,Summer,Mist,Medium
2226,2011-04-07,2,0,4,14,0,4,1,1,0.56,0.5303,0.43,0.0896,46,111,157,7,April,Thursday,0,0,Summer,Clear,High
2227,2011-04-07,2,0,4,15,0,4,1,1,0.6,0.6212,0.38,0.1045,27,133,160,7,April,Thursday,0,0,Summer,Clear,High
2228,2011-04-07,2,0,4,16,0,4,1,1,0.6,0.6212,0.35,0.0,52,161,213,7,April,Thursday,0,0,Summer,Clear,High
2229,2011-04-07,2,0,4,17,0,4,1,1,0.52,0.5,0.52,0.2836,63,280,343,7,April,Thursday,0,1,Summer,Clear,Very_High
2230,2011-04-07,2,0,4,18,0,4,1,1,0.48,0.4697,0.55,0.2537,68,265,333,7,April,Thursday,0,1,Summer,Clear,Very_High
2231,2011-04-07,2,0,4,19,0,4,1,1,0.46,0.4545,0.59,0.2985,34,192,226,7,April,Thursday,0,1,Summer,Clear,High
2232,2011-04-07,2,0,4,20,0,4,1,1,0.44,0.4394,0.62,0.1642,37,166,203,7,April,Thursday,0,0,Summer,Clear,High
2233,2011-04-07,2,0,4,21,0,4,1,2,0.44,0.4394,0.67,0.2836,19,89,108,7,April,Thursday,0,0,Summer,Mist,Medium
2234,2011-04-07,2,0,4,22,0,4,1,2,0.4,0.4091,0.76,0.194,18,63,81,7,April,Thursday,0,0,Summer,Mist,Medium
2235,2011-04-07,2,0,4,23,0,4,1,1,0.38,0.3939,0.76,0.2537,9,45,54,7,April,Thursday,0,0,Summer,Clear,Medium
2236,2011-04-08,2,0,4,0,0,5,1,2,0.36,0.3485,0.76,0.2239,4,21,25,8,April,Friday,0,0,Summer,Mist,Low
2237,2011-04-08,2,0,4,1,0,5,1,2,0.34,0.3333,0.76,0.1343,3,6,9,8,April,Friday,0,0,Summer,Mist,Low
2238,2011-04-08,2,0,4,2,0,5,1,3,0.34,0.3333,0.76,0.1642,3,10,13,8,April,Friday,0,0,Summer,Light_Rain,Low
2239,2011-04-08,2,0,4,3,0,5,1,3,0.34,0.3333,0.76,0.1642,0,1,1,8,April,Friday,0,0,Summer,Light_Rain,Low
2240,2011-04-08,2,0,4,4,0,5,1,2,0.34,0.3333,0.86,0.1343,0,1,1,8,April,Friday,0,0,Summer,Mist,Low
2241,2011-04-08,2,0,4,5,0,5,1,2,0.32,0.3182,0.87,0.194,1,8,9,8,April,Friday,0,0,Summer,Mist,Low
2242,2011-04-08,2,0,4,6,0,5,1,2,0.34,0.3636,0.87,0.0,2,33,35,8,April,Friday,0,0,Summer,Mist,Low
2243,2011-04-08,2,0,4,7,0,5,1,3,0.34,0.3333,0.87,0.1642,4,109,113,8,April,Friday,0,1,Summer,Light_Rain,Medium
2244,2011-04-08,2,0,4,8,0,5,1,3,0.34,0.3333,0.87,0.1642,13,208,221,8,April,Friday,0,1,Summer,Light_Rain,High
2245,2011-04-08,2,0,4,9,0,5,1,2,0.36,0.3485,0.76,0.194,17,168,185,8,April,Friday,0,1,Summer,Mist,High
2246,2011-04-08,2,0,4,10,0,5,1,2,0.36,0.3333,0.71,0.2836,10,63,73,8,April,Friday,0,0,Summer,Mist,Medium
2247,2011-04-08,2,0,4,11,0,5,1,2,0.4,0.4091,0.62,0.3881,19,79,98,8,April,Friday,0,0,Summer,Mist,Medium
2248,2011-04-08,2,0,4,12,0,5,1,3,0.38,0.3939,0.66,0.2239,29,51,80,8,April,Friday,0,0,Summer,Light_Rain,Medium
2249,2011-04-08,2,0,4,13,0,5,1,3,0.36,0.3333,0.76,0.2836,7,35,42,8,April,Friday,0,0,Summer,Light_Rain,Medium
2250,2011-04-08,2,0,4,14,0,5,1,3,0.34,0.3182,0.87,0.2239,2,13,15,8,April,Friday,0,0,Summer,Light_Rain,Low
2251,2011-04-08,2,0,4,15,0,5,1,3,0.34,0.3182,0.87,0.2239,1,24,25,8,April,Friday,0,0,Summer,Light_Rain,Low
2252,2011-04-08,2,0,4,16,0,5,1,2,0.32,0.303,0.93,0.2537,2,58,60,8,April,Friday,0,0,Summer,Mist,Medium
2253,2011-04-08,2,0,4,17,0,5,1,3,0.32,0.303,0.93,0.2537,10,138,148,8,April,Friday,0,1,Summer,Light_Rain,High
2254,2011-04-08,2,0,4,18,0,5,1,3,0.32,0.303,0.93,0.2537,8,54,62,8,April,Friday,0,1,Summer,Light_Rain,Medium
