instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day,month_name,day_name,is_weekend,is_peak_hour,season_label,weather_label,demand_category,year,quarter,week_of_year,day_of_year,hour_group,business_hours,late_night,rush_hour,is_summer,is_winter,is_fall,is_spring,weather_severity,hr_sin,hr_cos,mnth_sin,mnth_cos
2116,2011-03-04,2,0,4,0,0,0,0,1,0.3,0.2879,0.65,0.194,8,31,39,4,March,Friday,1,0,Summer,Clear,Low,2011,1,9,63,Night,0,1,0,1,0,0,0,Good,0.0,1.0,0.8660254037844387,-0.4999999999999998
2117,2011-03-04,2,0,4,1,0,0,0,1,0.3,0.3182,0.61,0.1045,8,26,34,4,March,Friday,1,0,Summer,Clear,Low,2011,1,9,63,Night,0,1,0,1,0,0,0,Good,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998
2118,2011-03-04,2,0,4,2,0,0,0,1,0.26,0.2727,0.7,0.1343,5,19,24,4,March,Friday,1,0,Summer,Clear,Low,2011,1,9,63,Night,0,1,0,1,0,0,0,Good,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998
2119,2011-03-04,2,0,4,3,0,0,0,1,0.3,0.3333,0.61,0.0,3,8,11,4,March,Friday,1,0,Summer,Clear,Low,2011,1,9,63,Night,0,1,0,1,0,0,0,Good,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998
2120,2011-03-04,2,0,4,4,0,0,0,1,0.28,0.303,0.7,0.0896,3,0,3,4,March,Friday,1,0,Summer,Clear,Low,2011,1,9,63,Night,0,1,0,1,0,0,0,Good,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2121,2011-03-04,2,0,4,5,0,0,0,1,0.28,0.2727,0.65,0.2239,1,4,5,4,March,Friday,1,0,Summer,Clear,Low,2011,1,9,63,Night,0,1,0,1,0,0,0,Good,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998
2122,2011-03-04,2,0,4,6,0,0,0,1,0.28,0.2727,0.65,0.194,10,23,33,4,March,Friday,1,0,Summer,Clear,Low,2011,1,9,63,Night,0,0,0,1,0,0,0,Good,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
2123,2011-03-04,2,0,4,7,0,0,0,1,0.32,0.303,0.57,0.2239,13,20,33,4,March,Friday,1,1,Summer,Clear,Low,2011,1,9,63,Morning,0,0,1,1,0,0,0,Good,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2124,2011-03-04,2,0,4,8,0,0,0,1,0.34,0.3333,0.57,0.1642,18,44,62,4,March,Friday,1,1,Summer,Clear,Medium,2011,1,9,63,Morning,0,0,1,1,0,0,0,Good,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
2125,2011-03-04,2,0,4,9,0,0,0,1,0.36,0.3182,0.5,0.4925,68,74,142,4,March,Friday,1,1,Summer,Clear,High,2011,1,9,63,Morning,1,0,1,1,0,0,0,Good,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998
2126,2011-03-04,2,0,4,10,0,0,0,1,0.4,0.4091,0.43,0.4179,111,104,215,4,March,Friday,1,0,Summer,Clear,High,2011,1,9,63,Morning,1,0,0,1,0,0,0,Good,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
2127,2011-03-04,2,0,4,11,0,0,0,1,0.42,0.4242,0.41,0.2537,139,104,243,4,March,Friday,1,0,Summer,Clear,High,2011,1,9,63,Morning,1,0,0,1,0,0,0,Good,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
2128,2011-03-04,2,0,4,12,0,0,0,1,0.44,0.4394,0.38,0.2836,166,147,313,4,March,Friday,1,0,Summer,Clear,Very_High,2011,1,9,63,Morning,1,0,0,1,0,0,0,Good,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
2129,2011-03-04,2,0,4,13,0,0,0,1,0.44,0.4394,0.33,0.2985,219,148,367,4,March,Friday,1,0,Summer,Clear,Very_High,2011,1,9,63,Afternoon,1,0,0,1,0,0,0,Good,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
2130,2011-03-04,2,0,4,14,0,0,0,1,0.46,0.4545,0.31,0.1343,240,109,349,4,March,Friday,1,0,Summer,Clear,Very_High,2011,1,9,63,Afternoon,1,0,0,1,0,0,0,Good,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
2131,2011-03-04,2,0,4,15,0,0,0,2,0.46,0.4545,0.33,0.0,174,118,292,4,March,Friday,1,0,Summer,Mist,Very_High,2011,1,9,63,Afternoon,1,0,0,1,0,0,0,Moderate,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
2132,2011-03-04,2,0,4,16,0,0,0,2,0.46,0.4545,0.31,0.194,147,156,303,4,March,Friday,1,0,Summer,Mist,Very_High,2011,1,9,63,Afternoon,1,0,0,1,0,0,0,Moderate,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
2133,2011-03-04,2,0,4,17,0,0,0,2,0.46,0.4545,0.28,0.1343,148,126,274,4,March,Friday,1,1,Summer,Mist,High,2011,1,9,63,Afternoon,1,0,1,1,0,0,0,Moderate,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2134,2011-03-04,2,0,4,18,0,0,0,2,0.46,0.4545,0.31,0.0,71,101,172,4,March,Friday,1,1,Summer,Mist,High,2011,1,9,63,Afternoon,1,0,1,1,0,0,0,Moderate,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998
2135,2011-03-04,2,0,4,19,0,0,0,2,0.42,0.4242,0.44,0.194,51,93,144,4,March,Friday,1,1,Summer,Mist,High,2011,1,9,63,Evening,0,0,1,1,0,0,0,Moderate,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998
2136,2011-03-04,2,0,4,20,0,0,0,3,0.42,0.4242,0.41,0.2239,24,55,79,4,March,Friday,1,0,Summer,Light_Rain,Medium,2011,1,9,63,Evening,0,0,0,1,0,0,0,Poor,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2137,2011-03-04,2,0,4,21,0,0,0,2,0.42,0.4242,0.44,0.2239,8,37,45,4,March,Friday,1,0,Summer,Mist,Medium,2011,1,9,63,Evening,0,0,0,1,0,0,0,Moderate,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998
2138,2011-03-04,2,0,4,22,0,0,0,1,0.4,0.4091,0.43,0.1045,7,29,36,4,March,Friday,1,0,Summer,Clear,Low,2011,1,9,63,Evening,0,1,0,1,0,0,0,Good,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998
2139,2011-03-04,2,0,4,23,0,0,0,1,0.4,0.4091,0.5,0.0896,9,22,31,4,March,Friday,1,0,Summer,Clear,Low,2011,1,9,63,Evening,0,1,0,1,0,0,0,Good,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998
2140,2011-04-04,2,0,4,0,0,1,1,1,0.4,0.4091,0.5,0.2239,1,5,6,4,April,Monday,0,0,Summer,Clear,Low,2011,2,14,94,Night,0,1,0,1,0,0,0,Good,0.0,1.0,0.8660254037844387,-0.4999999999999998
2141,2011-04-04,2,0,4,1,0,1,1,1,0.4,0.4091,0.56,0.3582,7,4,11,4,April,Monday,0,0,Summer,Clear,Low,2011,2,14,94,Night,0,1,0,1,0,0,0,Good,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998
2142,2011-04-04,2,0,4,2,0,1,1,1,0.38,0.3939,0.66,0.2537,1,1,2,4,April,Monday,0,0,Summer,Clear,Low,2011,2,14,94,Night,0,1,0,1,0,0,0,Good,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998
2143,2011-04-04,2,0,4,3,0,1,1,1,0.38,0.3939,0.66,0.2836,1,0,1,4,April,Monday,0,0,Summer,Clear,Low,2011,2,14,94,Night,0,1,0,1,0,0,0,Good,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998
2144,2011-04-04,2,0,4,4,0,1,1,1,0.38,0.3939,0.71,0.2985,1,1,2,4,April,Monday,0,0,Summer,Clear,Low,2011,2,14,94,Night,0,1,0,1,0,0,0,Good,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2145,2011-04-04,2,0,4,5,0,1,1,1,0.4,0.4091,0.62,0.2537,0,7,7,4,April,Monday,0,0,Summer,Clear,Low,2011,2,14,94,Night,0,1,0,1,0,0,0,Good,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998
2146,2011-04-04,2,0,4,6,0,1,1,1,0.42,0.4242,0.58,0.2836,3,43,46,4,April,Monday,0,0,Summer,Clear,Medium,2011,2,14,94,Night,0,0,0,1,0,0,0,Good,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
2147,2011-04-04,2,0,4,7,0,1,1,2,0.44,0.4394,0.54,0.2537,7,150,157,4,April,Monday,0,1,Summer,Mist,High,2011,2,14,94,Morning,0,0,1,1,0,0,0,Moderate,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2148,2011-04-04,2,0,4,8,0,1,1,2,0.46,0.4545,0.55,0.2985,31,308,339,4,April,Monday,0,1,Summer,Mist,Very_High,2011,2,14,94,Morning,0,0,1,1,0,0,0,Moderate,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
2149,2011-04-04,2,0,4,9,0,1,1,2,0.5,0.4848,0.51,0.3881,24,134,158,4,April,Monday,0,1,Summer,Mist,High,2011,2,14,94,Morning,1,0,1,1,0,0,0,Moderate,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998
2150,2011-04-04,2,0,4,10,0,1,1,2,0.54,0.5152,0.45,0.3582,35,55,90,4,April,Monday,0,0,Summer,Mist,Medium,2011,2,14,94,Morning,1,0,0,1,0,0,0,Moderate,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
2151,2011-04-04,2,0,4,11,0,1,1,1,0.6,0.6212,0.4,0.3881,58,66,124,4,April,Monday,0,0,Summer,Clear,Medium,2011,2,14,94,Morning,1,0,0,1,0,0,0,Good,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
2152,2011-04-04,2,0,4,12,0,1,1,1,0.64,0.6212,0.36,0.4627,59,98,157,4,April,Monday,0,0,Summer,Clear,High,2011,2,14,94,Morning,1,0,0,1,0,0,0,Good,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
2153,2011-04-04,2,0,4,13,0,1,1,1,0.68,0.6364,0.34,0.3284,47,92,139,4,April,Monday,0,0,Summer,Clear,Medium,2011,2,14,94,Afternoon,1,0,0,1,0,0,0,Good,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
2154,2011-04-04,2,0,4,14,0,1,1,2,0.74,0.6515,0.27,0.4925,47,76,123,4,April,Monday,0,0,Summer,Mist,Medium,2011,2,14,94,Afternoon,1,0,0,1,0,0,0,Moderate,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
2155,2011-04-04,2,0,4,15,0,1,1,1,0.76,0.6667,0.23,0.5522,47,96,143,4,April,Monday,0,0,Summer,Clear,High,2011,2,14,94,Afternoon,1,0,0,1,0,0,0,Good,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
2156,2011-04-04,2,0,4,16,0,1,1,1,0.76,0.6515,0.22,0.5224,59,130,189,4,April,Monday,0,0,Summer,Clear,High,2011,2,14,94,Afternoon,1,0,0,1,0,0,0,Good,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
2157,2011-04-04,2,0,4,17,0,1,1,1,0.74,0.6515,0.23,0.6119,83,283,366,4,April,Monday,0,1,Summer,Clear,Very_High,2011,2,14,94,Afternoon,1,0,1,1,0,0,0,Good,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2158,2011-04-04,2,0,4,18,0,1,1,2,0.72,0.6364,0.23,0.4925,78,308,386,4,April,Monday,0,1,Summer,Mist,Very_High,2011,2,14,94,Afternoon,1,0,1,1,0,0,0,Moderate,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998
2159,2011-04-04,2,0,4,19,0,1,1,1,0.7,0.6364,0.24,0.4627,51,227,278,4,April,Monday,0,1,Summer,Clear,High,2011,2,14,94,Evening,0,0,1,1,0,0,0,Good,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998
2160,2011-04-04,2,0,4,20,0,1,1,2,0.7,0.6364,0.24,0.5522,40,133,173,4,April,Monday,0,0,Summer,Mist,High,2011,2,14,94,Evening,0,0,0,1,0,0,0,Moderate,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2161,2011-04-04,2,0,4,21,0,1,1,2,0.7,0.6364,0.3,0.4478,19,76,95,4,April,Monday,0,0,Summer,Mist,Medium,2011,2,14,94,Evening,0,0,0,1,0,0,0,Moderate,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998
2162,2011-04-04,2,0,4,22,0,1,1,2,0.68,0.6364,0.36,0.4627,17,58,75,4,April,Monday,0,0,Summer,Mist,Medium,2011,2,14,94,Evening,0,1,0,1,0,0,0,Moderate,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998
2163,2011-04-04,2,0,4,23,0,1,1,2,0.64,0.6212,0.47,0.2239,18,30,48,4,April,Monday,0,0,Summer,Mist,Medium,2011,2,14,94,Evening,0,1,0,1,0,0,0,Moderate,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998
2164,2011-05-04,2,0,4,0,0,2,1,1,0.62,0.6212,0.5,0.1045,10,12,22,4,May,Wednesday,0,0,Summer,Clear,Low,2011,2,18,124,Night,0,1,0,1,0,0,0,Good,0.0,1.0,0.8660254037844387,-0.4999999999999998
2165,2011-05-04,2,0,4,1,0,2,1,3,0.62,0.6212,0.57,0.4179,10,5,15,4,May,Wednesday,0,0,Summer,Light_Rain,Low,2011,2,18,124,Night,0,1,0,1,0,0,0,Poor,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998
2166,2011-05-04,2,0,4,2,0,2,1,2,0.54,0.5152,0.73,0.3284,0,5,5,4,May,Wednesday,0,0,Summer,Mist,Low,2011,2,18,124,Night,0,1,0,1,0,0,0,Moderate,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998
2167,2011-05-04,2,0,4,3,0,2,1,2,0.54,0.5152,0.73,0.3284,1,3,4,4,May,Wednesday,0,0,Summer,Mist,Low,2011,2,18,124,Night,0,1,0,1,0,0,0,Moderate,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998
2168,2011-05-04,2,0,4,4,0,2,1,3,0.5,0.4848,0.88,0.4925,0,2,2,4,May,Wednesday,0,0,Summer,Light_Rain,Low,2011,2,18,124,Night,0,1,0,1,0,0,0,Poor,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2169,2011-05-04,2,0,4,5,0,2,1,3,0.46,0.4545,0.94,0.2985,0,5,5,4,May,Wednesday,0,0,Summer,Light_Rain,Low,2011,2,18,124,Night,0,1,0,1,0,0,0,Poor,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998
2170,2011-05-04,2,0,4,6,0,2,1,2,0.48,0.4697,0.88,0.3284,2,36,38,4,May,Wednesday,0,0,Summer,Mist,Low,2011,2,18,124,Night,0,0,0,1,0,0,0,Moderate,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
2171,2011-05-04,2,0,4,7,0,2,1,2,0.48,0.4697,0.88,0.3284,10,124,134,4,May,Wednesday,0,1,Summer,Mist,Medium,2011,2,18,124,Morning,0,0,1,1,0,0,0,Moderate,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2172,2011-05-04,2,0,4,8,0,2,1,3,0.38,0.3939,0.87,0.5821,9,148,157,4,May,Wednesday,0,1,Summer,Light_Rain,High,2011,2,18,124,Morning,0,0,1,1,0,0,0,Poor,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
2173,2011-05-04,2,0,4,9,0,2,1,3,0.36,0.3182,0.87,0.4925,2,44,46,4,May,Wednesday,0,1,Summer,Light_Rain,Medium,2011,2,18,124,Morning,1,0,1,1,0,0,0,Poor,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998
2174,2011-05-04,2,0,4,10,0,2,1,3,0.34,0.303,0.81,0.3881,3,25,28,4,May,Wednesday,0,0,Summer,Light_Rain,Low,2011,2,18,124,Morning,1,0,0,1,0,0,0,Poor,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
2175,2011-05-04,2,0,4,11,0,2,1,3,0.32,0.2879,0.81,0.4478,1,18,19,4,May,Wednesday,0,0,Summer,Light_Rain,Low,2011,2,18,124,Morning,1,0,0,1,0,0,0,Poor,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
2176,2011-05-04,2,0,4,12,0,2,1,2,0.34,0.303,0.71,0.3881,6,32,38,4,May,Wednesday,0,0,Summer,Mist,Low,2011,2,18,124,Morning,1,0,0,1,0,0,0,Moderate,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
2177,2011-05-04,2,0,4,13,0,2,1,2,0.36,0.3333,0.63,0.4179,5,51,56,4,May,Wednesday,0,0,Summer,Mist,Medium,2011,2,18,124,Afternoon,1,0,0,1,0,0,0,Moderate,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
2178,2011-05-04,2,0,4,14,0,2,1,2,0.36,0.3182,0.57,0.4925,9,67,76,4,May,Wednesday,0,0,Summer,Mist,Medium,2011,2,18,124,Afternoon,1,0,0,1,0,0,0,Moderate,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
2179,2011-05-04,2,0,4,15,0,2,1,1,0.4,0.4091,0.46,0.4627,6,62,68,4,May,Wednesday,0,0,Summer,Clear,Medium,2011,2,18,124,Afternoon,1,0,0,1,0,0,0,Good,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
2180,2011-05-04,2,0,4,16,0,2,1,1,0.38,0.3939,0.46,0.4179,17,113,130,4,May,Wednesday,0,0,Summer,Clear,Medium,2011,2,18,124,Afternoon,1,0,0,1,0,0,0,Good,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
2181,2011-05-04,2,0,4,17,0,2,1,1,0.42,0.4242,0.38,0.4179,27,246,273,4,May,Wednesday,0,1,Summer,Clear,High,2011,2,18,124,Afternoon,1,0,1,1,0,0,0,Good,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2182,2011-05-04,2,0,4,18,0,2,1,1,0.38,0.3939,0.4,0.4925,19,248,267,4,May,Wednesday,0,1,Summer,Clear,High,2011,2,18,124,Afternoon,1,0,1,1,0,0,0,Good,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998
2183,2011-05-04,2,0,4,19,0,2,1,1,0.36,0.3333,0.43,0.2985,12,148,160,4,May,Wednesday,0,1,Summer,Clear,High,2011,2,18,124,Evening,0,0,1,1,0,0,0,Good,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998
2184,2011-05-04,2,0,4,20,0,2,1,1,0.34,0.3182,0.46,0.2836,4,87,91,4,May,Wednesday,0,0,Summer,Clear,Medium,2011,2,18,124,Evening,0,0,0,1,0,0,0,Good,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2185,2011-05-04,2,0,4,21,0,2,1,1,0.34,0.2879,0.46,0.5224,8,81,89,4,May,Wednesday,0,0,Summer,Clear,Medium,2011,2,18,124,Evening,0,0,0,1,0,0,0,Good,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998
2186,2011-05-04,2,0,4,22,0,2,1,1,0.32,0.303,0.49,0.2985,3,43,46,4,May,Wednesday,0,0,Summer,Clear,Medium,2011,2,18,124,Evening,0,1,0,1,0,0,0,Good,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998
2187,2011-05-04,2,0,4,23,0,2,1,1,0.3,0.2879,0.49,0.2836,3,23,26,4,May,Wednesday,0,0,Summer,Clear,Low,2011,2,18,124,Evening,0,1,0,1,0,0,0,Good,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998
2188,2011-06-04,2,0,4,0,0,3,1,1,0.3,0.3182,0.49,0.1045,0,15,15,4,June,Saturday,0,0,Summer,Clear,Low,2011,2,22,155,Night,0,1,0,1,0,0,0,Good,0.0,1.0,0.8660254037844387,-0.4999999999999998
2189,2011-06-04,2,0,4,1,0,3,1,1,0.26,0.2727,0.6,0.1343,0,2,2,4,June,Saturday,0,0,Summer,Clear,Low,2011,2,22,155,Night,0,1,0,1,0,0,0,Good,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998
2190,2011-06-04,2,0,4,2,0,3,1,1,0.24,0.2424,0.7,0.1343,0,5,5,4,June,Saturday,0,0,Summer,Clear,Low,2011,2,22,155,Night,0,1,0,1,0,0,0,Good,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998
2191,2011-06-04,2,0,4,3,0,3,1,1,0.26,0.2727,0.6,0.1343,0,4,4,4,June,Saturday,0,0,Summer,Clear,Low,2011,2,22,155,Night,0,1,0,1,0,0,0,Good,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998
2192,2011-06-04,2,0,4,4,0,3,1,1,0.24,0.2424,0.65,0.1343,0,1,1,4,June,Saturday,0,0,Summer,Clear,Low,2011,2,22,155,Night,0,1,0,1,0,0,0,Good,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2193,2011-06-04,2,0,4,5,0,3,1,1,0.24,0.2576,0.7,0.1045,1,12,13,4,June,Saturday,0,0,Summer,Clear,Low,2011,2,22,155,Night,0,1,0,1,0,0,0,Good,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998
2194,2011-06-04,2,0,4,6,0,3,1,1,0.24,0.2576,0.7,0.1045,4,52,56,4,June,Saturday,0,0,Summer,Clear,Medium,2011,2,22,155,Night,0,0,0,1,0,0,0,Good,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
2195,2011-06-04,2,0,4,7,0,3,1,1,0.26,0.2727,0.65,0.1045,3,130,133,4,June,Saturday,0,1,Summer,Clear,Medium,2011,2,22,155,Morning,0,0,1,1,0,0,0,Good,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2196,2011-06-04,2,0,4,8,0,3,1,1,0.32,0.303,0.61,0.2239,17,308,325,4,June,Saturday,0,1,Summer,Clear,Very_High,2011,2,22,155,Morning,0,0,1,1,0,0,0,Good,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
2197,2011-06-04,2,0,4,9,0,3,1,1,0.36,0.3333,0.46,0.2537,8,157,165,4,June,Saturday,0,1,Summer,Clear,High,2011,2,22,155,Morning,1,0,1,1,0,0,0,Good,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998
2198,2011-06-04,2,0,4,10,0,3,1,1,0.4,0.4091,0.37,0.3881,21,48,69,4,June,Saturday,0,0,Summer,Clear,Medium,2011,2,22,155,Morning,1,0,0,1,0,0,0,Good,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
2199,2011-06-04,2,0,4,11,0,3,1,1,0.42,0.4242,0.38,0.3881,23,70,93,4,June,Saturday,0,0,Summer,Clear,Medium,2011,2,22,155,Morning,1,0,0,1,0,0,0,Good,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
2200,2011-06-04,2,0,4,12,0,3,1,1,0.44,0.4394,0.41,0.2537,22,112,134,4,June,Saturday,0,0,Summer,Clear,Medium,2011,2,22,155,Morning,1,0,0,1,0,0,0,Good,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
2201,2011-06-04,2,0,4,13,0,3,1,1,0.46,0.4545,0.38,0.4925,29,83,112,4,June,Saturday,0,0,Summer,Clear,Medium,2011,2,22,155,Afternoon,1,0,0,1,0,0,0,Good,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
2202,2011-06-04,2,0,4,14,0,3,1,1,0.5,0.4848,0.34,0.4179,35,80,115,4,June,Saturday,0,0,Summer,Clear,Medium,2011,2,22,155,Afternoon,1,0,0,1,0,0,0,Good,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
2203,2011-06-04,2,0,4,15,0,3,1,1,0.52,0.5,0.32,0.3284,34,83,117,4,June,Saturday,0,0,Summer,Clear,Medium,2011,2,22,155,Afternoon,1,0,0,1,0,0,0,Good,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
2204,2011-06-04,2,0,4,16,0,3,1,1,0.54,0.5152,0.28,0.4179,27,142,169,4,June,Saturday,0,0,Summer,Clear,High,2011,2,22,155,Afternoon,1,0,0,1,0,0,0,Good,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
2205,2011-06-04,2,0,4,17,0,3,1,1,0.52,0.5,0.32,0.4478,53,303,356,4,June,Saturday,0,1,Summer,Clear,Very_High,2011,2,22,155,Afternoon,1,0,1,1,0,0,0,Good,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2206,2011-06-04,2,0,4,18,0,3,1,1,0.52,0.5,0.29,0.3582,43,282,325,4,June,Saturday,0,1,Summer,Clear,Very_High,2011,2,22,155,Afternoon,1,0,1,1,0,0,0,Good,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998
2207,2011-06-04,2,0,4,19,0,3,1,1,0.5,0.4848,0.31,0.2985,36,196,232,4,June,Saturday,0,1,Summer,Clear,High,2011,2,22,155,Evening,0,0,1,1,0,0,0,Good,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998
2208,2011-06-04,2,0,4,20,0,3,1,1,0.46,0.4545,0.51,0.2239,15,126,141,4,June,Saturday,0,0,Summer,Clear,Medium,2011,2,22,155,Evening,0,0,0,1,0,0,0,Good,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2209,2011-06-04,2,0,4,21,0,3,1,1,0.46,0.4545,0.41,0.2836,18,84,102,4,June,Saturday,0,0,Summer,Clear,Medium,2011,2,22,155,Evening,0,0,0,1,0,0,0,Good,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998
2210,2011-06-04,2,0,4,22,0,3,1,1,0.46,0.4545,0.41,0.2836,13,71,84,4,June,Saturday,0,0,Summer,Clear,Medium,2011,2,22,155,Evening,0,1,0,1,0,0,0,Good,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998
2211,2011-06-04,2,0,4,23,0,3,1,1,0.46,0.4545,0.41,0.2985,11,29,40,4,June,Saturday,0,0,Summer,Clear,Low,2011,2,22,155,Evening,0,1,0,1,0,0,0,Good,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998
2212,2011-07-04,2,0,4,0,0,4,1,1,0.46,0.4545,0.41,0.2836,5,15,20,4,July,Monday,0,0,Summer,Clear,Low,2011,3,27,185,Night,0,1,0,1,0,0,0,Good,0.0,1.0,0.8660254037844387,-0.4999999999999998
