instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day,month_name,day_name,is_weekend,is_peak_hour,season_label,weather_label,demand_category,year,quarter,week_of_year,day_of_year,hour_group,business_hours,late_night,rush_hour,is_summer,is_winter,is_fall,is_spring,weather_severity,hr_sin,hr_cos,mnth_sin,mnth_cos
2800,2,0,5,13,0,0,0,2,0.5,0.4848,0.63,0.1642,123,209,332,5,4,6,1,0,2,3,3,2011,1,1,5,0,1,0,0,1,0,0,0,1,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,-0.8660254037844387
2801,2,0,5,14,0,0,0,2,0.5,0.4848,0.68,0.1045,85,153,238,5,4,6,1,0,2,3,0,2011,1,1,5,0,1,0,0,1,0,0,0,1,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,-0.8660254037844387
2802,2,0,5,15,0,0,0,2,0.5,0.4848,0.72,0.0,113,153,266,5,4,6,1,0,2,3,0,2011,1,1,5,0,1,0,0,1,0,0,0,1,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,-0.8660254037844387
2803,2,0,5,16,0,0,0,2,0.5,0.4848,0.72,0.194,75,139,214,5,4,6,1,0,2,3,0,2011,1,1,5,0,1,0,0,1,0,0,0,1,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,-0.8660254037844387
2804,2,0,5,17,0,0,0,2,0.48,0.4697,0.82,0.2537,60,136,196,5,4,6,1,1,2,3,0,2011,1,1,5,0,1,0,1,1,0,0,0,1,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
2805,2,0,5,18,0,0,0,2,0.46,0.4545,0.82,0.0896,33,126,159,5,4,6,1,1,2,3,0,2011,1,1,5,0,1,0,1,1,0,0,0,1,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387
2806,2,0,5,19,0,0,0,2,0.46,0.4545,0.84,0.1045,47,131,178,5,4,6,1,1,2,3,0,2011,1,1,5,1,0,0,1,1,0,0,0,1,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387
2807,2,0,5,20,0,0,0,2,0.46,0.4545,0.82,0.0,35,86,121,5,4,6,1,0,2,3,2,2011,1,1,5,1,0,0,0,1,0,0,0,1,-0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
2808,2,0,5,21,0,0,0,2,0.46,0.4545,0.82,0.0,23,82,105,5,4,6,1,0,2,3,2,2011,1,1,5,1,0,0,0,1,0,0,0,1,-0.7071067811865477,0.7071067811865474,0.4999999999999999,-0.8660254037844387
2809,2,0,5,22,0,0,0,2,0.46,0.4545,0.82,0.0,32,68,100,5,4,6,1,0,2,3,2,2011,1,1,5,1,0,1,0,1,0,0,0,1,-0.5000000000000004,0.8660254037844384,0.4999999999999999,-0.8660254037844387
2810,2,0,5,23,0,0,0,1,0.46,0.4545,0.77,0.194,64,82,146,5,4,6,1,0,2,0,0,2011,1,1,5,1,0,1,0,1,0,0,0,0,-0.2588190451025215,0.965925826289068,0.4999999999999999,-0.8660254037844387
2811,2,0,5,0,0,1,1,1,0.46,0.4545,0.72,0.1343,68,109,177,5,3,2,0,0,2,0,0,2011,1,5,36,3,0,1,0,1,0,0,0,0,0.0,1.0,0.4999999999999999,-0.8660254037844387
2812,2,0,5,1,0,1,1,1,0.46,0.4545,0.72,0.1343,41,73,114,5,3,2,0,0,2,0,2,2011,1,5,36,3,0,1,0,1,0,0,0,0,0.2588190451025207,0.9659258262890684,0.4999999999999999,-0.8660254037844387
2813,2,0,5,2,0,1,1,2,0.44,0.4394,0.77,0.2239,16,19,35,5,3,2,0,0,2,3,1,2011,1,5,36,3,0,1,0,1,0,0,0,1,0.4999999999999999,0.8660254037844387,0.4999999999999999,-0.8660254037844387
2814,2,0,5,3,0,1,1,1,0.44,0.4394,0.77,0.1343,9,7,16,5,3,2,0,0,2,0,1,2011,1,5,36,3,0,1,0,1,0,0,0,0,0.7071067811865476,0.7071067811865476,0.4999999999999999,-0.8660254037844387
2815,2,0,5,4,0,1,1,1,0.44,0.4394,0.77,0.1642,9,8,17,5,3,2,0,0,2,0,1,2011,1,5,36,3,0,1,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
2816,2,0,5,5,0,1,1,2,0.44,0.4394,0.77,0.1343,4,16,20,5,3,2,0,0,2,3,1,2011,1,5,36,3,0,1,0,1,0,0,0,1,0.9659258262890684,0.2588190451025207,0.4999999999999999,-0.8660254037844387
2817,2,0,5,6,0,1,1,1,0.44,0.4394,0.88,0.1045,3,59,62,5,3,2,0,0,2,0,2,2011,1,5,36,3,0,0,0,1,0,0,0,0,1.0,6.123233995736766e-17,0.4999999999999999,-0.8660254037844387
2818,2,0,5,7,0,1,1,2,0.46,0.4545,0.82,0.3284,16,193,209,5,3,2,0,1,2,3,0,2011,1,5,36,2,0,0,1,1,0,0,0,1,0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
2819,2,0,5,8,0,1,1,2,0.48,0.4697,0.77,0.2239,21,350,371,5,3,2,0,1,2,3,3,2011,1,5,36,2,0,0,1,1,0,0,0,1,0.8660254037844387,-0.4999999999999998,0.4999999999999999,-0.8660254037844387
2820,2,0,5,9,0,1,1,2,0.5,0.4848,0.77,0.2836,41,131,172,5,3,2,0,1,2,3,0,2011,1,5,36,2,1,0,1,1,0,0,0,1,0.7071067811865476,-0.7071067811865475,0.4999999999999999,-0.8660254037844387
2821,2,0,5,10,0,1,1,2,0.54,0.5152,0.77,0.2239,31,77,108,5,3,2,0,0,2,3,2,2011,1,5,36,2,1,0,0,1,0,0,0,1,0.4999999999999999,-0.8660254037844387,0.4999999999999999,-0.8660254037844387
2822,2,0,5,11,0,1,1,1,0.58,0.5455,0.73,0.2985,34,96,130,5,3,2,0,0,2,0,2,2011,1,5,36,2,1,0,0,1,0,0,0,0,0.258819045102521,-0.9659258262890682,0.4999999999999999,-0.8660254037844387
2823,2,0,5,12,0,1,1,1,0.62,0.6061,0.69,0.2239,40,147,187,5,3,2,0,0,2,0,0,2011,1,5,36,2,1,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,0.4999999999999999,-0.8660254037844387
2824,2,0,5,13,0,1,1,2,0.62,0.6061,0.69,0.194,51,119,170,5,3,2,0,0,2,3,0,2011,1,5,36,0,1,0,0,1,0,0,0,1,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,-0.8660254037844387
2825,2,0,5,14,0,1,1,1,0.64,0.6061,0.69,0.2239,48,133,181,5,3,2,0,0,2,0,0,2011,1,5,36,0,1,0,0,1,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,-0.8660254037844387
2826,2,0,5,15,0,1,1,1,0.66,0.6212,0.61,0.194,45,110,155,5,3,2,0,0,2,0,0,2011,1,5,36,0,1,0,0,1,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,-0.8660254037844387
2827,2,0,5,16,0,1,1,1,0.66,0.6212,0.61,0.2239,49,220,269,5,3,2,0,0,2,0,0,2011,1,5,36,0,1,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,-0.8660254037844387
2828,2,0,5,17,0,1,1,1,0.66,0.6212,0.65,0.194,65,472,537,5,3,2,0,1,2,0,3,2011,1,5,36,0,1,0,1,1,0,0,0,0,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
2829,2,0,5,18,0,1,1,2,0.64,0.6061,0.65,0.194,68,450,518,5,3,2,0,1,2,3,3,2011,1,5,36,0,1,0,1,1,0,0,0,1,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387
2830,2,0,5,19,0,1,1,2,0.62,0.6061,0.69,0.1343,46,268,314,5,3,2,0,1,2,3,3,2011,1,5,36,1,0,0,1,1,0,0,0,1,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387
2831,2,0,5,20,0,1,1,2,0.62,0.6061,0.69,0.1343,44,174,218,5,3,2,0,0,2,3,0,2011,1,5,36,1,0,0,0,1,0,0,0,1,-0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
2832,2,0,5,21,0,1,1,2,0.6,0.5909,0.73,0.1045,54,178,232,5,3,2,0,0,2,3,0,2011,1,5,36,1,0,0,0,1,0,0,0,1,-0.7071067811865477,0.7071067811865474,0.4999999999999999,-0.8660254037844387
2833,2,0,5,22,0,1,1,2,0.6,0.5909,0.73,0.0,28,97,125,5,3,2,0,0,2,3,2,2011,1,5,36,1,0,1,0,1,0,0,0,1,-0.5000000000000004,0.8660254037844384,0.4999999999999999,-0.8660254037844387
2834,2,0,5,23,0,1,1,2,0.56,0.5303,0.83,0.194,16,48,64,5,3,2,0,0,2,3,2,2011,1,5,36,1,0,1,0,1,0,0,0,1,-0.2588190451025215,0.965925826289068,0.4999999999999999,-0.8660254037844387
2835,2,0,5,0,0,2,1,2,0.56,0.5303,0.83,0.2239,0,16,16,5,7,2,0,0,2,3,1,2011,1,9,64,3,0,1,0,1,0,0,0,1,0.0,1.0,0.4999999999999999,-0.8660254037844387
2836,2,0,5,1,0,2,1,2,0.56,0.5303,0.78,0.2537,0,14,14,5,7,2,0,0,2,3,1,2011,1,9,64,3,0,1,0,1,0,0,0,1,0.2588190451025207,0.9659258262890684,0.4999999999999999,-0.8660254037844387
2837,2,0,5,2,0,2,1,2,0.56,0.5303,0.78,0.2537,0,5,5,5,7,2,0,0,2,3,1,2011,1,9,64,3,0,1,0,1,0,0,0,1,0.4999999999999999,0.8660254037844387,0.4999999999999999,-0.8660254037844387
2838,2,0,5,3,0,2,1,1,0.54,0.5152,0.83,0.2836,0,2,2,5,7,2,0,0,2,0,1,2011,1,9,64,3,0,1,0,1,0,0,0,0,0.7071067811865476,0.7071067811865476,0.4999999999999999,-0.8660254037844387
2839,2,0,5,4,0,2,1,1,0.52,0.5,0.88,0.2239,3,1,4,5,7,2,0,0,2,0,1,2011,1,9,64,3,0,1,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
2840,2,0,5,5,0,2,1,1,0.52,0.5,0.88,0.1343,0,14,14,5,7,2,0,0,2,0,1,2011,1,9,64,3,0,1,0,1,0,0,0,0,0.9659258262890684,0.2588190451025207,0.4999999999999999,-0.8660254037844387
2841,2,0,5,6,0,2,1,2,0.52,0.5,0.94,0.1642,7,102,109,5,7,2,0,0,2,3,2,2011,1,9,64,3,0,0,0,1,0,0,0,1,1.0,6.123233995736766e-17,0.4999999999999999,-0.8660254037844387
2842,2,0,5,7,0,2,1,2,0.54,0.5152,0.88,0.2239,17,248,265,5,7,2,0,1,2,3,0,2011,1,9,64,2,0,0,1,1,0,0,0,1,0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
2843,2,0,5,8,0,2,1,2,0.56,0.5303,0.83,0.2836,24,435,459,5,7,2,0,1,2,3,3,2011,1,9,64,2,0,0,1,1,0,0,0,1,0.8660254037844387,-0.4999999999999998,0.4999999999999999,-0.8660254037844387
2844,2,0,5,9,0,2,1,2,0.6,0.5758,0.78,0.3582,29,157,186,5,7,2,0,1,2,3,0,2011,1,9,64,2,1,0,1,1,0,0,0,1,0.7071067811865476,-0.7071067811865475,0.4999999999999999,-0.8660254037844387
2845,2,0,5,10,0,2,1,2,0.64,0.6061,0.69,0.3582,36,91,127,5,7,2,0,0,2,3,2,2011,1,9,64,2,1,0,0,1,0,0,0,1,0.4999999999999999,-0.8660254037844387,0.4999999999999999,-0.8660254037844387
2846,2,0,5,11,0,2,1,2,0.66,0.6212,0.65,0.3284,20,120,140,5,7,2,0,0,2,3,2,2011,1,9,64,2,1,0,0,1,0,0,0,1,0.258819045102521,-0.9659258262890682,0.4999999999999999,-0.8660254037844387
2847,2,0,5,12,0,2,1,2,0.68,0.6364,0.61,0.4925,48,169,217,5,7,2,0,0,2,3,0,2011,1,9,64,2,1,0,0,1,0,0,0,1,1.2246467991473532e-16,-1.0,0.4999999999999999,-0.8660254037844387
2848,2,0,5,13,0,2,1,2,0.7,0.6515,0.58,0.6119,50,144,194,5,7,2,0,0,2,3,0,2011,1,9,64,0,1,0,0,1,0,0,0,1,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,-0.8660254037844387
2849,2,0,5,14,0,2,1,2,0.7,0.6515,0.58,0.5224,36,122,158,5,7,2,0,0,2,3,0,2011,1,9,64,0,1,0,0,1,0,0,0,1,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,-0.8660254037844387
2850,2,0,5,15,0,2,1,2,0.7,0.6515,0.58,0.4478,37,117,154,5,7,2,0,0,2,3,0,2011,1,9,64,0,1,0,0,1,0,0,0,1,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,-0.8660254037844387
2851,2,0,5,16,0,2,1,1,0.72,0.6667,0.54,0.4627,46,225,271,5,7,2,0,0,2,0,0,2011,1,9,64,0,1,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,-0.8660254037844387
2852,2,0,5,17,0,2,1,1,0.7,0.6515,0.54,0.4627,53,464,517,5,7,2,0,1,2,0,3,2011,1,9,64,0,1,0,1,1,0,0,0,0,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
2853,2,0,5,18,0,2,1,1,0.7,0.6515,0.48,0.4179,59,485,544,5,7,2,0,1,2,0,3,2011,1,9,64,0,1,0,1,1,0,0,0,0,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387
2854,2,0,5,19,0,2,1,1,0.68,0.6364,0.57,0.3582,42,323,365,5,7,2,0,1,2,0,3,2011,1,9,64,1,0,0,1,1,0,0,0,0,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387
2855,2,0,5,20,0,2,1,1,0.66,0.6212,0.61,0.194,28,262,290,5,7,2,0,0,2,0,3,2011,1,9,64,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
2856,2,0,5,21,0,2,1,2,0.64,0.6212,0.61,0.4478,42,183,225,5,7,2,0,0,2,3,0,2011,1,9,64,1,0,0,0,1,0,0,0,1,-0.7071067811865477,0.7071067811865474,0.4999999999999999,-0.8660254037844387
2857,2,0,5,22,0,2,1,2,0.58,0.5455,0.6,0.3881,14,99,113,5,7,2,0,0,2,3,2,2011,1,9,64,1,0,1,0,1,0,0,0,1,-0.5000000000000004,0.8660254037844384,0.4999999999999999,-0.8660254037844387
2858,2,0,5,23,0,2,1,2,0.56,0.5303,0.68,0.3284,12,50,62,5,7,2,0,0,2,3,2,2011,1,9,64,1,0,1,0,1,0,0,0,1,-0.2588190451025215,0.965925826289068,0.4999999999999999,-0.8660254037844387
2859,2,0,5,0,0,3,1,3,0.52,0.5,0.77,0.1642,5,22,27,5,0,5,0,0,2,2,1,2011,2,14,95,3,0,1,0,1,0,0,0,2,0.0,1.0,0.4999999999999999,-0.8660254037844387
2860,2,0,5,1,0,3,1,3,0.5,0.4848,0.82,0.2836,1,6,7,5,0,5,0,0,2,2,1,2011,2,14,95,3,0,1,0,1,0,0,0,2,0.2588190451025207,0.9659258262890684,0.4999999999999999,-0.8660254037844387
2861,2,0,5,2,0,3,1,3,0.5,0.4848,0.82,0.2836,0,4,4,5,0,5,0,0,2,2,1,2011,2,14,95,3,0,1,0,1,0,0,0,2,0.4999999999999999,0.8660254037844387,0.4999999999999999,-0.8660254037844387
2862,2,0,5,3,0,3,1,3,0.42,0.4242,0.88,0.5224,0,1,1,5,0,5,0,0,2,2,1,2011,2,14,95,3,0,1,0,1,0,0,0,2,0.7071067811865476,0.7071067811865476,0.4999999999999999,-0.8660254037844387
2863,2,0,5,4,0,3,1,3,0.38,0.3939,0.94,0.3284,1,2,3,5,0,5,0,0,2,2,1,2011,2,14,95,3,0,1,0,1,0,0,0,2,0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
2864,2,0,5,5,0,3,1,3,0.36,0.3333,0.87,0.3284,1,8,9,5,0,5,0,0,2,2,1,2011,2,14,95,3,0,1,0,1,0,0,0,2,0.9659258262890684,0.2588190451025207,0.4999999999999999,-0.8660254037844387
2865,2,0,5,6,0,3,1,3,0.34,0.303,0.93,0.3881,0,21,21,5,0,5,0,0,2,2,1,2011,2,14,95,3,0,0,0,1,0,0,0,2,1.0,6.123233995736766e-17,0.4999999999999999,-0.8660254037844387
2866,2,0,5,7,0,3,1,3,0.34,0.303,0.93,0.3582,6,46,52,5,0,5,0,1,2,2,2,2011,2,14,95,2,0,0,1,1,0,0,0,2,0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
2867,2,0,5,8,0,3,1,3,0.34,0.303,0.93,0.3881,5,74,79,5,0,5,0,1,2,2,2,2011,2,14,95,2,0,0,1,1,0,0,0,2,0.8660254037844387,-0.4999999999999998,0.4999999999999999,-0.8660254037844387
2868,2,0,5,9,0,3,1,3,0.34,0.303,0.93,0.3582,5,35,40,5,0,5,0,1,2,2,1,2011,2,14,95,2,1,0,1,1,0,0,0,2,0.7071067811865476,-0.7071067811865475,0.4999999999999999,-0.8660254037844387
2869,2,0,5,10,0,3,1,2,0.34,0.3182,0.93,0.2836,5,26,31,5,0,5,0,0,2,3,1,2011,2,14,95,2,1,0,0,1,0,0,0,1,0.4999999999999999,-0.8660254037844387,0.4999999999999999,-0.8660254037844387
2870,2,0,5,11,0,3,1,1,0.4,0.4091,0.82,0.3284,3,69,72,5,0,5,0,0,2,0,2,2011,2,14,95,2,1,0,0,1,0,0,0,0,0.258819045102521,-0.9659258262890682,0.4999999999999999,-0.8660254037844387
2871,2,0,5,12,0,3,1,2,0.44,0.4394,0.62,0.3582,19,105,124,5,0,5,0,0,2,3,2,2011,2,14,95,2,1,0,0,1,0,0,0,1,1.2246467991473532e-16,-1.0,0.4999999999999999,-0.8660254037844387
2872,2,0,5,13,0,3,1,2,0.46,0.4545,0.59,0.4478,15,128,143,5,0,5,0,0,2,3,0,2011,2,14,95,0,1,0,0,1,0,0,0,1,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,-0.8660254037844387
2873,2,0,5,14,0,3,1,1,0.5,0.4848,0.51,0.3881,13,94,107,5,0,5,0,0,2,0,2,2011,2,14,95,0,1,0,0,1,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,-0.8660254037844387
2874,2,0,5,15,0,3,1,1,0.48,0.4697,0.51,0.4179,22,107,129,5,0,5,0,0,2,0,2,2011,2,14,95,0,1,0,0,1,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,-0.8660254037844387
2875,2,0,5,16,0,3,1,1,0.5,0.4848,0.45,0.4627,22,173,195,5,0,5,0,0,2,0,0,2011,2,14,95,0,1,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,-0.8660254037844387
2876,2,0,5,17,0,3,1,1,0.4,0.4091,0.71,0.2537,22,388,410,5,0,5,0,1,2,0,3,2011,2,14,95,0,1,0,1,1,0,0,0,0,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
2877,2,0,5,18,0,3,1,1,0.42,0.4242,0.67,0.2537,29,367,396,5,0,5,0,1,2,0,3,2011,2,14,95,0,1,0,1,1,0,0,0,0,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387
2878,2,0,5,19,0,3,1,1,0.42,0.4242,0.58,0.3582,30,266,296,5,0,5,0,1,2,0,3,2011,2,14,95,1,0,0,1,1,0,0,0,0,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387
2879,2,0,5,20,0,3,1,1,0.4,0.4091,0.62,0.3284,17,174,191,5,0,5,0,0,2,0,0,2011,2,14,95,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
2880,2,0,5,21,0,3,1,1,0.4,0.4091,0.62,0.1642,17,133,150,5,0,5,0,0,2,0,0,2011,2,14,95,1,0,0,0,1,0,0,0,0,-0.7071067811865477,0.7071067811865474,0.4999999999999999,-0.8660254037844387
2881,2,0,5,22,0,3,1,1,0.38,0.3939,0.62,0.2239,9,80,89,5,0,5,0,0,2,0,2,2011,2,14,95,1,0,1,0,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.4999999999999999,-0.8660254037844387
2882,2,0,5,23,0,3,1,1,0.36,0.3485,0.62,0.2239,8,49,57,5,0,5,0,0,2,0,2,2011,2,14,95,1,0,1,0,1,0,0,0,0,-0.2588190451025215,0.965925826289068,0.4999999999999999,-0.8660254037844387
2883,2,0,5,0,0,4,1,1,0.36,0.3485,0.66,0.194,4,23,27,5,8,4,0,0,2,0,1,2011,2,18,125,3,0,1,0,1,0,0,0,0,0.0,1.0,0.4999999999999999,-0.8660254037844387
2884,2,0,5,1,0,4,1,1,0.34,0.3333,0.71,0.194,4,6,10,5,8,4,0,0,2,0,1,2011,2,18,125,3,0,1,0,1,0,0,0,0,0.2588190451025207,0.9659258262890684,0.4999999999999999,-0.8660254037844387
2885,2,0,5,2,0,4,1,1,0.34,0.3182,0.66,0.2239,1,4,5,5,8,4,0,0,2,0,1,2011,2,18,125,3,0,1,0,1,0,0,0,0,0.4999999999999999,0.8660254037844387,0.4999999999999999,-0.8660254037844387
2886,2,0,5,3,0,4,1,1,0.34,0.3182,0.66,0.2537,0,4,4,5,8,4,0,0,2,0,1,2011,2,18,125,3,0,1,0,1,0,0,0,0,0.7071067811865476,0.7071067811865476,0.4999999999999999,-0.8660254037844387
2887,2,0,5,4,0,4,1,1,0.34,0.3182,0.66,0.2537,4,3,7,5,8,4,0,0,2,0,1,2011,2,18,125,3,0,1,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
2888,2,0,5,5,0,4,1,1,0.34,0.3182,0.66,0.2537,1,29,30,5,8,4,0,0,2,0,1,2011,2,18,125,3,0,1,0,1,0,0,0,0,0.9659258262890684,0.2588190451025207,0.4999999999999999,-0.8660254037844387
2889,2,0,5,6,0,4,1,1,0.34,0.3182,0.66,0.2537,3,86,89,5,8,4,0,0,2,0,2,2011,2,18,125,3,0,0,0,1,0,0,0,0,1.0,6.123233995736766e-17,0.4999999999999999,-0.8660254037844387
2890,2,0,5,7,0,4,1,1,0.38,0.3939,0.58,0.2537,16,255,271,5,8,4,0,1,2,0,0,2011,2,18,125,2,0,0,1,1,0,0,0,0,0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
2891,2,0,5,8,0,4,1,1,0.42,0.4242,0.5,0.2537,25,415,440,5,8,4,0,1,2,0,3,2011,2,18,125,2,0,0,1,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.4999999999999999,-0.8660254037844387
2892,2,0,5,9,0,4,1,1,0.46,0.4545,0.44,0.2836,20,164,184,5,8,4,0,1,2,0,0,2011,2,18,125,2,1,0,1,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.4999999999999999,-0.8660254037844387
2893,2,0,5,10,0,4,1,1,0.5,0.4848,0.39,0.2836,30,98,128,5,8,4,0,0,2,0,2,2011,2,18,125,2,1,0,0,1,0,0,0,0,0.4999999999999999,-0.8660254037844387,0.4999999999999999,-0.8660254037844387
2894,2,0,5,11,0,4,1,1,0.52,0.5,0.36,0.4478,43,105,148,5,8,4,0,0,2,0,0,2011,2,18,125,2,1,0,0,1,0,0,0,0,0.258819045102521,-0.9659258262890682,0.4999999999999999,-0.8660254037844387
2895,2,0,5,12,0,4,1,1,0.52,0.5,0.34,0.3582,27,169,196,5,8,4,0,0,2,0,0,2011,2,18,125,2,1,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,0.4999999999999999,-0.8660254037844387
2896,2,0,5,13,0,4,1,1,0.54,0.5152,0.3,0.5821,50,142,192,5,8,4,0,0,2,0,0,2011,2,18,125,0,1,0,0,1,0,0,0,0,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,-0.8660254037844387
2897,2,0,5,14,0,4,1,1,0.54,0.5152,0.28,0.4478,19,135,154,5,8,4,0,0,2,0,0,2011,2,18,125,0,1,0,0,1,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,-0.8660254037844387
2898,2,0,5,15,0,4,1,1,0.56,0.5303,0.26,0.4925,27,120,147,5,8,4,0,0,2,0,0,2011,2,18,125,0,1,0,0,1,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,-0.8660254037844387
2899,2,0,5,16,0,4,1,1,0.58,0.5455,0.24,0.4179,36,233,269,5,8,4,0,0,2,0,0,2011,2,18,125,0,1,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,-0.8660254037844387
2900,2,0,5,17,0,4,1,1,0.56,0.5303,0.26,0.3881,66,467,533,5,8,4,0,1,2,0,3,2011,2,18,125,0,1,0,1,1,0,0,0,0,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
2901,2,0,5,18,0,4,1,1,0.56,0.5303,0.26,0.2836,64,456,520,5,8,4,0,1,2,0,3,2011,2,18,125,0,1,0,1,1,0,0,0,0,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387
2902,2,0,5,19,0,4,1,1,0.54,0.5152,0.28,0.2239,56,305,361,5,8,4,0,1,2,0,3,2011,2,18,125,1,0,0,1,1,0,0,0,0,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387
2903,2,0,5,20,0,4,1,1,0.5,0.4848,0.34,0.1642,33,225,258,5,8,4,0,0,2,0,0,2011,2,18,125,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
2904,2,0,5,21,0,4,1,1,0.5,0.4848,0.36,0.194,39,141,180,5,8,4,0,0,2,0,0,2011,2,18,125,1,0,0,0,1,0,0,0,0,-0.7071067811865477,0.7071067811865474,0.4999999999999999,-0.8660254037844387
2905,2,0,5,22,0,4,1,1,0.48,0.4697,0.39,0.194,30,135,165,5,8,4,0,0,2,0,0,2011,2,18,125,1,0,1,0,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.4999999999999999,-0.8660254037844387
2906,2,0,5,23,0,4,1,1,0.46,0.4545,0.41,0.194,16,99,115,5,8,4,0,0,2,0,2,2011,2,18,125,1,0,1,0,1,0,0,0,0,-0.2588190451025215,0.965925826289068,0.4999999999999999,-0.8660254037844387
2907,2,0,5,0,0,5,1,1,0.44,0.4394,0.44,0.1642,13,43,56,5,6,3,0,0,2,0,2,2011,2,22,156,3,0,1,0,1,0,0,0,0,0.0,1.0,0.4999999999999999,-0.8660254037844387
2908,2,0,5,1,0,5,1,1,0.4,0.4091,0.62,0.1642,8,24,32,5,6,3,0,0,2,0,1,2011,2,22,156,3,0,1,0,1,0,0,0,0,0.2588190451025207,0.9659258262890684,0.4999999999999999,-0.8660254037844387
2909,2,0,5,2,0,5,1,1,0.38,0.3939,0.62,0.1045,1,15,16,5,6,3,0,0,2,0,1,2011,2,22,156,3,0,1,0,1,0,0,0,0,0.4999999999999999,0.8660254037844387,0.4999999999999999,-0.8660254037844387
2910,2,0,5,3,0,5,1,1,0.36,0.3636,0.71,0.1045,3,6,9,5,6,3,0,0,2,0,1,2011,2,22,156,3,0,1,0,1,0,0,0,0,0.7071067811865476,0.7071067811865476,0.4999999999999999,-0.8660254037844387
2911,2,0,5,4,0,5,1,1,0.36,0.3636,0.71,0.1045,0,1,1,5,6,3,0,0,2,0,1,2011,2,22,156,3,0,1,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
